CPU only time (ns): 1.6997e+10
PIM only time (ns): 1.45678e+10
Reuse offloading time (ns): 1.47849e+10 = CPU 8.74907e+08 + PIM 8.74699e+09 + REUSE 5.16302e+09 + SWITCH 3.17391e+09
============================================================
  BBLID  Decision            CPU            PIM     difference          Hash(hi)          Hash(lo)
   2411         C        257.333            760       -502.667  bbf4b73f4ec74a89  fdb0e71d49530cca
   2412         C        2.66666            220       -217.333  bbfcbb0740fac501  842b0669d33eeb16
   2413         C        9.99999           2118          -2108  bc053c5a60f8070c  7dfebdc0e4693c58
   2414         C       0.333333              4       -3.66667  bc1f3412ae022f74  ad4385275251942f
   2415         P        5912.99           4630        1282.99  bc72d72404fbbf94  c3237db2674e3bf3
   2416         C        358.333            183        175.333  bc8923790396e42b  ebe0ad61b532d003
   2417         P          28036          11024          17012  bcb63e5450d98f6b  d440099527a5d394
   2418         P        3.33333             91       -87.6667  bcbf026672e504ad  89cc743145f8df70
   2419         C        7.99999            174           -166  bccd57ed3657b31e  88c510f04be51f01
   2420         P        85691.9         182037       -96345.1  bcef281c017a046f  b25d60ac331da3e2
   2421         C       0.666666              4       -3.33333  bd155101a0068911  08d0366fdc9c9263
   2422         P        1033.33           1053         -19.67  bd30dc41572e4492  0babdd7e92397cf2
   2423         C        22020.3         142266        -120246  bd4a976989e08e3e  b5cc8806356703fb
   2424         P         507195          27625         479570  bd55a94f32f49914  84f1a9f1cd76ac43
   2425         C        3.33333            306       -302.667  bd64440393e4821a  bdd67f72babb65e7
   2426         C        1179.67           8198       -7018.33  bd6bf1257333e0ff  02a804d4c1f8171b
   2427         C        3.33333            115       -111.667  bd8d7f16c79b8fdd  403301591078ce3d
   2428         P          28000         259682        -231682  bd953dcb1bb8c2d4  cc4e302fb510697e
   2429         C        72.6666            178       -105.333  bdac703b9d921ea5  c4dc3055ce9f02ae
   2430         C        422.666           6692       -6269.33  bdbe8e38bfbc4f86  d4d4ac92582645e9
   2431         C        372.333           2780       -2407.67  bdbfd7d96a6677f6  0fa9c0f4eeba3f03
   2432         P        448.666            130        318.666  bdd394a51ca22b3c  de1b096f340e53d5
   2433         C        57.6666            832       -774.333  bdebba45e01c969d  e8855f21002b37ab
   2434         C        269.666            482       -212.334  bdf50cdc76faa70c  ef9536b385546483
   2435         C        520.666            880       -359.334  bdfda26b27afa8f2  7f034f5f9cdffb46
   2436         P        7209.33           3859        3350.33  be1e97978a78e41c  cf7f7ff6c7842bd2
   2437         C        1681.33           2084        -402.67  be39a1708ad26048  a5d758116a61e8ce
   2438         C        12789.3         184705        -171916  be3c11b744730bbe  3d56566fc1c33784
   2439         C        62.6666             62         0.6666  be40eafd0d605835  d880e7205ec7d4a0
   2440         P        84001.2          27550        56451.2  be60541324816d47  080bb8c265847d11
   2441         C             25            120            -95  be95b398dfe89963  f5aff1f61e194ee2
   2442         C        348.666            604       -255.334  bea4ddaacb61c599  b59a43db62ebbcb9
   2443         C        1.33333            126       -124.667  bebc4f0f8a189818  fd3fbb620e670eac
   2444         C     3.5671e+07    1.17973e+07    2.38737e+07  bef0cd2090f596c5  83902fe58bf2c7c4
   2445         C              3            258           -255  bf08630268ebaf52  4a2577c3393401ff
   2446         C        4555.66          15320       -10764.3  bf2dbdb323cd3fdf  86951a4e3b382bcc
   2447         C        34.6666            576       -541.333  bf71ae0e98bc7fdc  fb79ec604a51b997
   2448         C        1221.67            966         255.67  bf73265620520f18  f9501d82a444f53c
   2449         C        72.3333            114       -41.6667  bf7661c110972048  7cfd450427cf5bed
   2450         C        2.66666            204       -201.333  bf8db9f0cb5cd07d  82293b85b79212b7
   2451         C        153.667            544       -390.333  bf937fc12ba2c5c4  93b8dbeca1c70e79
   2452         P          28000         151478        -123478  bf951a9eba83efac  e085f698674202eb
   2453         C        61.6666            106       -44.3334  bff1e6314f048e68  fa63a2b744235623
   2454         C            214            216             -2  bff80821c030267c  a6b9e8836857d99b
   2455         C        537.999          13136         -12598  bffb8b21c11ebcd1  5ff495b265f272c7
   2456         P    3.68253e+06    1.20291e+06    2.47962e+06  c0219e43da037dd2  1b48acdcab4c26c8
   2457         C       0.999999              4             -3  c02357b7f307bb68  8cff6c3a2d443d33
   2458         C            221           1234          -1013  c024855a0ad9d1ba  5dfaa8a7d5b901e0
   2459         C        5294.66          57636       -52341.3  c028bd80f4118e3a  9faa5470108d060c
   2460         C             14           1291          -1277  c02bc2d2267d7274  cc13d9eec6415b87
   2461         C        3.33333            170       -166.667  c02f44889b2806fd  707a7975be39db97
   2462         P    3.57449e+06    1.49774e+06    2.07675e+06  c0336df4a8a7b5e0  318fa1e58dd18dea
   2463         C        13543.3         163183        -149640  c03bf0a70bacb2b1  0f2977830f6b08a9
   2464         C    1.19812e+06    1.68022e+06        -482100  c03c057f0d1282af  305ff14b2ab0eb3b
   2465         P        55999.9          22048        33951.9  c0627608f7d4ae02  92a4eb2ec972ac7f
   2466         C        55.3333           1584       -1528.67  c06628dd1f40e94b  0b4f10f18cb2ce35
   2467         C        6535.66          65833       -59297.3  c068c498f7862e77  5ce0164b92b226e7
   2468         C        1105.67           1042          63.67  c07247d8a4781b71  c0fe3dc2da20e094
   2469         C        3.66666              4       -0.33334  c085235dc9ce57fc  b5430ba195672136
   2470         P    6.28888e+07    3.31725e+07    2.97163e+07  c086b1db59787346  afea90cedefdbe8e
   2471         C        65.9999             25        40.9999  c0942739593a1b75  b41f8c1e072df71b
   2472         P    3.69774e+07    3.98448e+07    -2.8674e+06  c0b7db555cc1cf40  3fd5a1852795c016
   2473         C       0.333333             55       -54.6667  c0cbe97b76fcebc6  ea0c6dd25decc429
   2474         C    2.15726e+06    5.26319e+06   -3.10593e+06  c0d186746a939b9e  1f44aab4e69d7e01
   2475         C            228            188             40  c0f019680280d62a  81e6f7b6c6a64b15
   2476         C       0.999999             59            -58  c100fce559132f0c  6c81cd13159cdbcb
   2477         C        26.6666            960       -933.333  c10c0bbf9354778c  e83db0db4af27d0d
   2478         C        1394.67           1425         -30.33  c11b8295915ced47  17a24ea7edcea128
   2479         P    1.29814e+06    4.77212e+06   -3.47398e+06  c152bc52958e1567  62f143cc1eb7c372
   2480         P    1.19199e+07     2.6967e+08    -2.5775e+08  c15cd2d4c41b84d4  ae21d86a47d51ec2
   2481         C        1054.33           1332        -277.67  c18076a859dc697e  29db7099e3112c0a
   2482         C        134.667            209        -74.333  c1a6840287aeb8ff  7e8d78b46615b2ae
   2483         C    1.99581e+06    1.72402e+07   -1.52444e+07  c1ae2141063604d8  b6833860a2d2222c
   2484         C            184            175              9  c1c594bff4bc97eb  b18d8944ac8575da
   2485         C        186.333            616       -429.667  c1c93fc2d5d543eb  8cebedc8b1852347
   2486         C             32           2880          -2848  c1dead6c1faca42d  be2ca77c0d1d0bf3
   2487         C        3.33333             84       -80.6667  c1e7501bb91148a6  1883888da48a4d1b
   2488         P         277286          88128         189158  c1f1c2f154b44026  47df08c4f59f1ff8
   2489         C        12.6667            111       -98.3333  c1f55cf0a5dc5b8b  76c4e5e0030f55f7
   2490         C        1.33333            111       -109.667  c20c4e72b8d76ded  51fbe400b400d8e0
   2491         C        165.667             60        105.667  c21db857721657ca  6e0d63decdc81361
   2492         P    3.29348e+06    2.72088e+06         572600  c223e46ec1cc61ec  69bfafa2f808edde
   2493         C        27.6666            779       -751.333  c22f69ed1395ac5a  37006d3537ed6b72
   2494         P         891523         965200         -73677  c22fb1e13e50f57c  2ff97d7a51ce8aa8
   2495         P        83999.6         185714        -101714  c231027b6aed5e38  136776f2f695fb1c
   2496         P    4.40918e+06    5.21182e+06        -802640  c23b56234cc1eaf8  8eca0a6fbe1a6089
   2497         C        87.3332           3817       -3729.67  c24bd59bebd93c36  6815cb96a622d087
   2498         C        7.99999            122           -114  c25d812160a31770  74b4a010a16c2781
   2499         C        515.333            160        355.333  c273ec61fb5668e5  8391952372d8d944
   2500         C            344            299             45  c2755663a839d651  fa0647ea61a2c79d
   2501         P    2.40733e+07    1.32192e+07    1.08541e+07  c28e66d26371d6da  72f270016fca4138
   2502         C        25.3333            131       -105.667  c29547bb9b014723  39eeaee5362648da
   2503         C        7.33333            213       -205.667  c2ab636d66a49d3a  f7ca04819a7a1415
   2504         C        301.333            732       -430.667  c2d300a33bdb34dc  c1ad230c6a9d9db2
   2505         P        6703.33           2875        3828.33  c2e4eac302f678a9  8cb6ae4810bc68c2
   2506         C        202.666            261        -58.334  c31f1fd5a0271336  ed6d6af800db2270
   2507         C       0.666666            401       -400.333  c33bc240bc969891  8292e8f117a54415
   2508         C        4.66666            263       -258.333  c347ca1b33f451d0  9b34041caa1c3255
   2509         C        21122.6         318719        -297596  c38ab9b6e7979e51  a2228de268dc50ea
   2510         C             16            128           -112  c38f2d79e769b840  72c42873f4a3f920
   2511         P        164.667            205        -40.333  c396fab0660fdc63  3bd3e0315cf6c691
   2512         C        35490.3         403675        -368185  c3b403e8066abcd5  718782023ff27c03
   2513         C            146            284           -138  c3d5d8f6bb0fd224  11a1114de3b1025d
   2514         P    3.66126e+07    1.54688e+07    2.11438e+07  c3d9837c1b79d8b2  570650ac732a3d66
   2515         C              2             79            -77  c3ef1b242a817e87  d171918d7bd63ec3
   2516         P        40601.6         321020        -280418  c3f75140a54593e9  3eb483a420e22501
   2517         C            102           1930          -1828  c3fd16f8ec42e723  0f2349d7bc1234fe
   2518         C       0.999999             65            -64  c43021a8036210fc  a29a222a60b152ff
   2519         P        57343.6         188368        -131024  c430b97441f79438  d118298e3665b1f4
   2520         C        19306.3          39737       -20430.7  c443c178e0333caf  95bf0cad1018c510
   2521         C        6.33333            131       -124.667  c45fc4a1c89bd426  5669d67b73aa9ade
   2522         C        6.66666            880       -873.333  c4629d710a8e2af0  8ac60966a93ef842
   2523         C        98.6666            630       -531.333  c46a88dcc49a7e31  981ca5a53aaaabd4
   2524         C        64.6666            229       -164.333  c48193fa57010b15  e07abc24ca5d745c
   2525         P    7.35355e+06    8.23565e+06        -882100  c49926aca9970a20  fdd4c1f51d46bae4
   2526         C        4105.66         127440        -123334  c4bb6e8e48f0966b  af3f68f10edec19f
   2527         C        71.9999            280           -208  c4c481d143a38653  b376f21a80f3a074
   2528         C        194.666             81        113.666  c4d369cba33996f1  faa2723ff3b0fd27
   2529         C        5.33333            105       -99.6667  c4d75877589abc42  7c119be32531b5bd
   2530         P              3            250           -247  c4e454814717a5b8  5e58fd14ec7a13e3
   2531         C        2.66666            138       -135.333  c4f7815b0de49927  65b3f2f9d8ec3041
   2532         P        94.6666             91         3.6666  c4fe881b29710657  f0baa7cfd186bf4a
   2533         C     3.6544e+06     8.3523e+07   -7.98686e+07  c529b1aa701ff32a  9a8cad6314c2e5c3
   2534         P         308000         481977        -173977  c53e3590de61a313  2d0f36253091914e
   2535         C        6.66666            400       -393.333  c54bcbfa7a31cad3  a1bcf895ad51124b
   2536         C            270           2124          -1854  c58e25e14b695268  b0c7385659fbe458
   2537         P        1202.33            634         568.33  c5afce5725a120cb  7f89528a6d6b8c47
   2538         C        200.666            604       -403.334  c5b96ef7a8a9ca07  2552a4155fd9958d
   2539         P          28001         115541         -87540  c5e3a0b88943358f  6ea2df31595e61b6
   2540         C        1.66667            185       -183.333  c5f15fc41fb3c72c  ef9d7329bff0181d
   2541         C        327.666           1132       -804.334  c5f409769f59c44e  f94646d548e5baa8
   2542         C        26.6666            584       -557.333  c5f70b51feea8850  0f42f8e93ecaf905
   2543         P         660680         390229         270451  c6197545b709310f  8cd40272715ad07b
   2544         C        524.333           7632       -7107.67  c6273463754d4302  c178a9b683a7f1e6
   2545         C        630.999           1527       -896.001  c641362147e416f7  fef765191cd8bcdd
   2546         P        20.3333            205       -184.667  c64e1db224ff280f  8670929ee8a9dd87
   2547         C        3411.66          13648       -10236.3  c67efba02a07ec82  45da4be2f6ff8a9a
   2548         C        227.333            625       -397.667  c690056c0338a9ff  34afd460a58c14b8
   2549         P         625021         394622         230399  c6a00f7ca7182382  90a2e12c5facca5c
   2550         C        10.6667            128       -117.333  c6a388395601853c  30503ad6ae4cc56c
   2551         C        933.332           5689       -4755.67  c6c98ac33fd7ebfd  3ca2454438c4338b
   2552         C            138           6096          -5958  c6ebb3e537aa8d2e  545e34935a55a9aa
   2553         C           4520           8367          -3847  c6efdfde2b4b755f  5c8ea874c83c1566
   2554         C        1.66667             24       -22.3333  c72a17ade35b1325  c4dbf0f9bd7cc6c3
   2555         C        999.999          15196         -14196  c732334f7469755e  d755ab822862e886
   2556         C            154            720           -566  c732c19454bdae89  8aa8276a90729ad3
   2557         P        5699.33          14036       -8336.67  c748484f2bff3209  9d35f1bc53d4f9ce
   2558         C        34.3333            273       -238.667  c75a63adc9506168  2bb8df3b80d3fe79
   2559         C        74.6666           6391       -6316.33  c77f2543df037e90  fd306c09e8431216
   2560         C        72.3333            381       -308.667  c780b272ca10e9ac  b51525b4dbaa8d3e
   2561         C          48211         543541        -495330  c78ac1dff7e3671f  6c8a539a8eb707af
   2562         C        74.6666            171       -96.3334  c7cfea87a9812e48  26e6db85f3524c6d
   2563         P    4.14919e+06    2.90716e+06    1.24203e+06  c7e17b8812872f01  9128b6643036c58b
   2564         C        15.6667            826       -810.333  c7eff543bf8eb825  e2be4e7ab4c5d746
   2565         P        33.6666           1327       -1293.33  c7fda287974b4e9d  df42f0142d2c47f0
   2566         C        4.66666            255       -250.333  c80121c2e105ce8c  932a1dcd45d2ddb7
   2567         P         111961          44298          67663  c821f5806923c11c  12e66585927c0c5c
   2568         C        65.6666            768       -702.333  c82799e2887c1302  faa08bcbe1d9c8aa
   2569         C        33.3333            400       -366.667  c832d0a9667c66f0  4032451701997619
   2570         C            413           1005           -592  c835e0166e274bb2  2d2f8e998d924762
   2571         C        2068.66           2144         -75.34  c841c7baef6cc2c0  40bba0b3dd986563
   2572         C        48.6666            420       -371.333  c86dab82e77c3327  a9fa73cdc39cd9af
   2573         C       0.666666             60       -59.3333  c885b2233cf4b2f7  79c9c26badf84532
   2574         C        4.33333            197       -192.667  c8916742f578e36b  ef7ff273e0f5bb14
   2575         C        453.333          64153       -63699.7  c8a711f8bc21a6f9  4a1c48b83dc555b2
   2576         P        472.666            471          1.666  c8ab405a646f27e3  a774abe05db13ab6
   2577         P          28000         153347        -125347  c8b8a8cf326a878f  072deafa02bfb5cf
   2578         P        46923.3           4184        42739.3  c8eaf1dbfaa86757  c852b38e72f4b2ed
   2579         C        7.66666             92       -84.3333  c8f0c5b2c8c24a56  57bd31d1e87dabd9
   2580         C        5418.99            900        4518.99  c8f37fdccc0f8d28  84d9ef1c382cc97d
   2581         C        76.6666            288       -211.333  c92d6d4d169691da  d72e600df480e885
   2582         C        4.66666            372       -367.333  c937f57688bb67c3  6b087713556cbe4f
   2583         C              2             80            -78  c942a6c33cc56b0c  6f299da67ae700f7
   2584         C        831.999           6195          -5363  c95785290065cda7  c0ff0b28ba5a1899
   2585         C        65.3333            191       -125.667  c96866735ac78775  4d3f62c1b318f87a
   2586         P        191.333            115         76.333  c97c24e7a794262d  0efc42c51fbb655d
   2587         C       0.666666              9       -8.33333  c98e1103a976a215  b6420d364522f1b1
   2588         C        1958.33           1198         760.33  c991a07e2c8dce2d  94fbf397822aaec9
   2589         C       0.666666            100       -99.3333  c99ff70e5407b9da  e260dd72d05a9c08
   2590         P    1.04396e+07    4.52882e+06    5.91078e+06  c9a8f3d90b72dc01  8c0b91731cfeb13e
   2591         C        415.666            704       -288.334  c9aaf838778d4394  bb6ad9e1cf886b7c
   2592         P    3.31303e+06    2.29184e+06    1.02119e+06  c9c22d4d41a8e12e  cb99ca39e70baa86
   2593         C        5.33333           3661       -3655.67  c9c3189e91cbe32d  d9ee55301f060122
   2594         C        1213.33           8005       -6791.67  ca06243ffddecaa5  ee3ba6815e42bce0
   2595         C        220.666           2148       -1927.33  ca19aea4c11cf641  28d2bd46c1f17e33
   2596         P    6.35506e+07    1.93413e+07    4.42093e+07  ca42b96a38de8a1d  f11e41834b045d96
   2597         P    2.95294e+06    4.91721e+07   -4.62192e+07  ca4f9ebc886a161a  9f5d07a9acc13bca
   2598         P    2.77987e+06     1.0226e+06    1.75727e+06  ca6c16e89c3f8f83  9eb96c606445e0dc
   2599         C            127           2416          -2289  ca711056dcf9b89c  ef8cb0cb3eea128f
   2600         P        55999.9         232905        -176905  caa465269c0723f3  6144e04efa3baef5
   2601         C        101.333            768       -666.667  caa771bf54622065  a1fb3d59ac84017f
   2602         C             16            160           -144  cad57e7a01d8de9b  68cae9372ba30c72
   2603         C        8.99999            610           -601  cae74a4fed94a5a1  1511800e677ce3f0
   2604         P    3.42035e+07    1.51635e+07      1.904e+07  cae757c441e64f7b  2e54ae704c82daf6
   2605         C            144           2807          -2663  caff5d691103a06e  53b86eca054e23a1
   2606         C              3             36            -33  cb071b598f6a434e  af731dae1ba1ba26
   2607         C        1908.33          10897       -8988.67  cb0906b7c3419972  44b3601d290a6942
   2608         C         603379    1.11003e+07   -1.04969e+07  cb341a95d67e4ca4  04db501e89f90acd
   2609         C        393.333           1177       -783.667  cb6171ecb5064b70  7902409f57e84daf
   2610         C        4.66666             45       -40.3333  cb71eef6b5f7563f  b026c01685991f00
   2611         C        607.999            734       -126.001  cb91e53034210e3c  cd3f5ed0bff38073
   2612         P        28290.3          30316        -2025.7  cbe9ab3937753f06  38cc215a8d295399
   2613         C        64.9999            132       -67.0001  cc416b48c2a9d769  aa0c999bb03acdf7
   2614         C        98.3332            126       -27.6668  cc49dbad6888e668  8c7ba06307a331d6
   2615         C        10.6667            256       -245.333  cc7d769ff95ab032  c6de0dccae0eb7e7
   2616         C        6.66666             56       -49.3333  cc84e97f303a2d73  bff94de64553b3ef
   2617         P        14100.7           2974        11126.7  cc8886113e1f2e61  401e7909fed43135
   2618         C        15.6667           1175       -1159.33  cc9bcca34f6accfc  edf11bb294502f20
   2619         C        5703.33          75624       -69920.7  cca514a4d322eb6c  d9cbed6c08e876a4
   2620         C        347.666            698       -350.334  ccb3570684a4806b  552257a344a92568
   2621         P    4.53284e+06     3.2572e+06    1.27564e+06  ccbf30a2dcc64389  aa485a4b808cdc36
   2622         C            302            314            -12  ccd133d085c0043e  f86b909aa11b9c62
   2623         C        19.3333            175       -155.667  ccd90ee15c64335e  82c8f12680c8ad68
   2624         C        4.33333            256       -251.667  cceb9f99730cc940  cdde115812e3216c
   2625         C        76.6666            160       -83.3334  cd1a323064158c15  4668a5a07440895a
   2626         C           4976          23588         -18612  cd28f770277f0137  94bdaa32c13636c4
   2627         P    4.94174e+06    1.71454e+07   -1.22037e+07  cd2ba0f7ada6eb88  b6feae8eda93a5e9
   2628         C        705.999            776        -70.001  cd31dfe61de4968f  abec84259dc531a3
   2629         C        342.666           3967       -3624.33  cd4f8299eb8a7166  31536861b30e8c8e
   2630         P    3.23529e+08    1.63642e+08    1.59887e+08  cd658c50ed591008  9fa6da33eea927d1
   2631         C        748.666         153950        -153201  cd7a9ec39cc0c9a8  6abab94808cd1b5f
   2632         P        344.333            320         24.333  cd7e1e2085a22d8c  9bb95713df84adbe
   2633         C        611.666            236        375.666  cda3020bf7388100  d45ca9c9e3b06628
   2634         P    1.74393e+06         634844    1.10909e+06  cde464a3a0040649  ce04ff4cba90b7cb
   2635         C        3.33333            170       -166.667  ce0a45d41002503d  655bf6941db11894
   2636         C            133           8362          -8229  ce1e81490bb0a076  599ba3f6c2269d5e
   2637         C            172            386           -214  ce1fda0bec7f7ea4  a659275e77fc3460
   2638         C        3.66666             80       -76.3333  ce5ec7132d904b8f  b121aae53180e663
   2639         C        872.999            796         76.999  ce84926a7e2704b1  d33b3a4dee8a4c85
   2640         C           1055           1874           -819  ced53e499c303bab  c2997a2abb55eb7b
   2641         P         484217         388483          95734  cee58d0e2707226f  10a113f1b7888ca2
   2642         P        28011.3          11024        16987.3  cee6c0541c83eab3  425360644a0c782e
   2643         C       0.999999              5             -4  cf12df4bc90ee771  3d23e8b0d166f4c1
   2644         P         168000         243039         -75039  cf1a38ee8cef080c  66ba8897c8056754
   2645         P         438926    2.52033e+06    -2.0814e+06  cf60ae81b4fe3641  9eb2072791bb9d37
   2646         P        230.333             24        206.333  cf9c031291be19df  468f85b2cca5b09d
   2647         C        136.333            880       -743.667  cfb371ff0b3974c7  555936bcb2fb19a2
   2648         C        721.666           4081       -3359.33  cfe6c5d9d1530490  fbdc5ab4ba2188ae
   2649         C           3199           4431          -1232  d00366621f405ae9  b7381a87b75ecc92
   2650         P        74698.6         800087        -725388  d0145248fae83869  ce19521ecb073872
   2651         C            165            253            -88  d04932aa56b49645  c4dcb4b49a119572
   2652         C             41            320           -279  d06d8dab6aabb2c6  59b6d46373b9b736
   2653         C        272.666            876       -603.334  d08b85b1489f78c7  fbcf0a80f29c4c41
   2654         C        93.9999            851           -757  d099d089dce21f8c  67ec012c3d40737f
   2655         P    2.29437e+06    1.12771e+06    1.16666e+06  d0a45a1a3670a087  70f8d223f59a77c7
   2656         C        5367.33          79710       -74342.7  d0b0035b31d7ed69  850cb0c5130e7486
   2657         C        1345.33           3840       -2494.67  d0c1bd6a2177b3e8  79873fbe86ce4086
   2658         C        56901.3         753750        -696849  d0c986ed2f64f0ca  0c5614571413f2b3
   2659         P    3.87501e+07    3.98451e+07     -1.095e+06  d0dad83d862c348b  cc804d9d6d87a893
   2660         C        251.666            694       -442.334  d0dd077387e399d1  0f6cc09be6de934e
   2661         P     8.7564e+06    6.05168e+06    2.70472e+06  d114e7076818cb32  2164c7462be19bfc
   2662         C       0.999999            376           -375  d120df45adf23f7e  eb87b936e0d817f5
   2663         C        155.667           1045       -889.333  d135731703d0a9b0  3531ec10dccabcd9
   2664         C        308.333            228         80.333  d13f1bdca757222b  0e2992465d58e7fd
   2665         C        28395.6         526659        -498263  d14d10e50f6fe43e  e9574d900736a7ae
   2666         P         643178         104804         538374  d17e941fb9101a84  314e0e769e66e061
   2667         C            160            493           -333  d19fb4105c08d3ef  9bc0e50882d0f470
   2668         C            267           1164           -897  d1a0de8b810e31b1  f3c8b87e70d50aac
   2669         C        1575.67          13275       -11699.3  d1cce5bbeb7c317f  4fac204c132cc9f4
   2670         C        63.3333             16        47.3333  d1d2e8a85832e097  a442b2cb7177429a
   2671         C        1585.33          12784       -11198.7  d1d96981e93e308a  aa16f866855f67c2
   2672         P        56240.3          91014       -34773.7  d1ea17292448c9a3  460023a461b16921
   2673         C              2             26            -24  d21010997bd8ad5c  ac67e6eae6059735
   2674         C       0.999999             59            -58  d21c79c2fdd0b748  423d47f6eac7be21
   2675         C         167873         502220        -334347  d26c71d83c3e3025  389e37f119d34e5a
   2676         C        206.666            895       -688.334  d26f000efcad7df4  11b679ff218fddfc
   2677         C          13560         236584        -223024  d2aa3f28108755ea  df6b102ef588663e
   2678         C        2.66666             40       -37.3333  d2c7bba5b4e507b1  ff71045223be8c6c
   2679         C        173.333            133         40.333  d3249d9936b7700f  e5f60d833ceb1a2e
   2680         C        68.6666             12        56.6666  d335174e73778a0d  57661538c87381e1
   2681         C        2.66666            182       -179.333  d3441423e8f1f543  2d89d485c9bb9583
   2682         P    3.47644e+07    1.03082e+07    2.44562e+07  d356e966fb4fd884  eb21f7e2e5f8b2fc
   2683         C        849.999           2022          -1172  d35a6e29d6853127  277f1942acb66fb6
   2684         P         364000         512496        -148496  d388f69c854d11ad  ad584448913d336a
   2685         C        2.33333            141       -138.667  d388ffedb9c199bb  2f67a875106d699f
   2686         C        535.333          13508       -12972.7  d39ef5d96e99e442  51d8772dca39eaca
   2687         P         980592         416242         564350  d3a043a619ce973d  e9d5232e828d2d8e
   2688         C            186            180              6  d3b0a41d393e76bd  25b0c5d2dbb98d59
   2689         P    6.44711e+07    2.09339e+07    4.35372e+07  d3b2b811b78545d4  0f8b1d11752c1699
   2690         C        5.66666            166       -160.333  d3bb2ac2720c7db3  cae2b1a73f14b97f
   2691         P        25.3333            344       -318.667  d3bd1f10d28058f6  e53c40eba8918e44
   2692         P            258            128            130  d3bd38b992e0ee6d  211df4283c664505
   2693         C            180            224            -44  d3ce5e57c9ec364f  6b2f40bca94b82ed
   2694         C        40.6666           3520       -3479.33  d3d25e657b3de93e  2697ebaffcae65b3
   2695         P            255            369           -114  d3eaa1d0f346faed  ef4f0ca7eca89971
   2696         C           2010          20100         -18090  d3fea1f3262b8367  9ae4d9afe0261a40
   2697         C        65.9999           1712          -1646  d40b09bb92c46fe5  a1252a6571fe0aad
   2698         C        2.66666           1050       -1047.33  d40b84b60ce43226  d405ecc2b0add649
   2699         C        980.999           3652          -2671  d41271d8113105bd  b334de1bd9746b51
   2700         C          26341         212647        -186306  d427c1f84770d745  12467feaf8a25f60
   2701         C        67.6666            224       -156.333  d429b0616a00abe6  5f4c4381bf514f4d
   2702         C        419.666            520       -100.334  d4468d09c436af74  f30f024444cf132e
   2703         P    4.03202e+06    1.58746e+06    2.44456e+06  d454ce60a8f271fb  c9d7b1abc6861793
   2704         C        75.6666           1345       -1269.33  d456752bafba8b62  4b8982f017f684a1
   2705         P         505451         206321         299130  d47bec1ca6d728a4  65ea84fc81af949f
   2706         C            274            324            -50  d47f84be94f4c1ac  7fc7ece9b27f2ccc
   2707         C        352.333            278         74.333  d4961ef4d5f0650e  b3a0fc937cf6b0f9
   2708         C        67279.6         780463        -713183  d49fc93e694d7c33  fbea007ec1961b01
   2709         C    1.07671e+08    2.21421e+07    8.55289e+07  d4c505b038fe050b  78ff90aa4471646a
   2710         C        7566.66         128304        -120737  d4f28f9d889d61e3  6b927cab4e35d8ee
   2711         C    5.59713e+06    1.36466e+07   -8.04947e+06  d518fa4b6338a1bb  7aae67f99668be58
   2712         P            265            192             73  d5346226012f5c86  c8e6571974090392
   2713         C        2.66666            112       -109.333  d553a1fd88bb586c  2fd8eb092ceceb18
   2714         P        84018.9         840704        -756685  d55c9d18028bd84b  7fb4d1796ee10659
   2715         C        5.33333            296       -290.667  d58737c9c69f485c  db09859c4add8f88
   2716         C        5.66666             21       -15.3333  d58c36895b1dfc5e  4000874216768c2e
   2717         P    4.64928e+08    2.19076e+08    2.45852e+08  d59b750205c40075  ada7ebe50d8dd2b6
   2718         C        54387.3         808832        -754445  d59e2f22d556a3e3  270ee5b6ea28281c
   2719         P        17.3333             64       -46.6667  d5d2c6987d018787  539bddf8e71adfda
   2720         P    2.24361e+07    1.23573e+07    1.00788e+07  d5d8fc8753f68710  ca7069cfeb488f81
   2721         P         112000         182861         -70861  d5df8f5a715455b7  2efad4c7d62eeddf
   2722         P    7.73973e+07    4.21833e+07     3.5214e+07  d60c819d38bed3ff  fb3e682ceaf2128a
   2723         P        2.33333             71       -68.6667  d610bec69e8cc8be  b4527c69bc82c856
   2724         C        103.333            209       -105.667  d6277b39171224f6  1761b34eab644c43
   2725         C        354.333           6848       -6493.67  d6447a40c61010f1  d15d21cdd8ef0789
   2726         C        3.33333            117       -113.667  d6a5f7d05834787e  ea3fc31ad71ea83f
   2727         C        389.666            589       -199.334  d6a82ccfdfd6217c  e755642c381a3e23
   2728         C        2.66666            244       -241.333  d6d6496a4d69c742  a5d85d8045240996
   2729         C        2.33333           1318       -1315.67  d6d7289a0a9fb37b  eb88753a4b6ee305
   2730         P    3.34846e+06    2.43418e+06         914280  d702013282a46f90  97b654f675df9fe2
   2731         C        6.33333            160       -153.667  d72ea63a26ea8e35  a852e20a50d25ef9
   2732         P              5            264           -259  d73f237e33f8b68e  72ca6332c721d8a7
   2733         C       0.333333             55       -54.6667  d74264352477cc6c  ddef5e959912eee4
   2734         C        1988.33          11235       -9246.67  d75704414d67bf87  2acf8ce6a09e3000
   2735         C        492.333            429         63.333  d76f9e932d94ad0e  f63834a833297b2e
   2736         C        3651.33           9490       -5838.67  d78e045b698dc0a4  4813f84feeef62c0
   2737         P    4.66554e+06    2.44582e+06    2.21972e+06  d7be1f855945954d  62244bd4012d3dc1
